source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,0.014561774581192077,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",134,146,7,26963,0.04794520547945205,0.05223880597014925,query_1,"['GO:0001819', 'GO:0071706', 'GO:1903555']",2
GO:BP,GO:0006810,transport,0.014849652217845942,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",4387,146,45,26963,0.3082191780821918,0.010257579211306132,query_1,['GO:0051234'],2
GO:BP,GO:0065008,regulation of biological quality,0.014989973944131742,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",3142,146,36,26963,0.2465753424657534,0.011457670273711012,query_1,['GO:0065007'],2
GO:BP,GO:0045670,regulation of osteoclast differentiation,0.015214640374770222,True,"""Any process that modulates the frequency, rate or extent of osteoclast differentiation."" [GOC:go_curators]",89,146,6,26963,0.0410958904109589,0.06741573033707865,query_1,"['GO:0002761', 'GO:0030316']",2
GO:BP,GO:0045581,negative regulation of T cell differentiation,0.015335915411331965,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",52,146,5,26963,0.03424657534246575,0.09615384615384616,query_1,"['GO:0030217', 'GO:0045580', 'GO:0045620', 'GO:0050868']",2
GO:BP,GO:0051234,establishment of localization,0.0159964708615346,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",4689,146,47,26963,0.3219178082191781,0.010023459159735551,query_1,['GO:0051179'],2
GO:BP,GO:0046638,positive regulation of alpha-beta T cell differentiation,0.016859934163362664,True,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",53,146,5,26963,0.03424657534246575,0.09433962264150944,query_1,"['GO:0045582', 'GO:0046632', 'GO:0046635', 'GO:0046637']",2
GO:BP,GO:0010332,response to gamma radiation,0.018499725358938932,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]",54,146,5,26963,0.03424657534246575,0.09259259259259259,query_1,['GO:0010212'],2
GO:BP,GO:0072677,eosinophil migration,0.01873482385258278,True,"""The movement of an eosinophil within or between different tissues and organs of the body."" [CL:0000771, GOC:BHF, GOC:mah]",26,146,4,26963,0.0273972602739726,0.15384615384615385,query_1,['GO:0097530'],2
GO:BP,GO:0097396,response to interleukin-17,0.01873482385258278,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-17 stimulus."" [GOC:pr]",26,146,4,26963,0.0273972602739726,0.15384615384615385,query_1,['GO:0034097'],2
GO:BP,GO:0097305,response to alcohol,0.018968690558804638,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr, PMID:24014527]",397,146,11,26963,0.07534246575342465,0.027707808564231738,query_1,['GO:1901700'],2
GO:BP,GO:0003158,endothelium development,0.020315803231973854,True,"""The process whose specific outcome is the progression of an endothelium over time, from its formation to the mature structure. Endothelium refers to the layer of cells lining blood vessels, lymphatics, the heart, and serous cavities, and is derived from bone marrow or mesoderm. Corneal endothelium is a special case, derived from neural crest cells."" [GOC:mtg_heart]",141,146,7,26963,0.04794520547945205,0.04964539007092199,query_1,['GO:0060429'],2
GO:BP,GO:0018193,peptidyl-amino acid modification,0.020328019360930306,True,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",648,146,14,26963,0.0958904109589041,0.021604938271604937,query_1,['GO:0036211'],2
GO:BP,GO:0046209,nitric oxide metabolic process,0.020850238581476076,True,"""The chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]",94,146,6,26963,0.0410958904109589,0.06382978723404255,query_1,['GO:2001057'],2
GO:BP,GO:0031394,positive regulation of prostaglandin biosynthetic process,0.021260551397520373,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of prostaglandin."" [GOC:mah]",9,146,3,26963,0.02054794520547945,0.3333333333333333,query_1,"['GO:0001516', 'GO:0031392', 'GO:2001280']",2
GO:BP,GO:0036211,protein modification process,0.021307194261324512,True,"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:bf, GOC:jl]",2666,146,32,26963,0.2191780821917808,0.012003000750187547,query_1,"['GO:0019538', 'GO:0043412']",2
GO:BP,GO:0048247,lymphocyte chemotaxis,0.022151331635681077,True,"""The directed movement of a lymphocyte in response to an external stimulus."" [GOC:hjd, GOC:jid, PMID:12391252]",56,146,5,26963,0.03424657534246575,0.08928571428571429,query_1,"['GO:0030595', 'GO:0072676']",2
GO:BP,GO:2001057,reactive nitrogen species metabolic process,0.023529919691090355,True,"""The chemical reactions and pathways involving a reactive nitrogen species."" [GOC:obol]",96,146,6,26963,0.0410958904109589,0.0625,query_1,['GO:0008152'],2
GO:BP,GO:0046635,positive regulation of alpha-beta T cell activation,0.023529919691090355,True,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",96,146,6,26963,0.0410958904109589,0.0625,query_1,"['GO:0046631', 'GO:0046634', 'GO:0050870']",2
GO:BP,GO:0002274,myeloid leukocyte activation,0.024185109182191813,True,"""A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:add, ISBN:0781735149]",264,146,9,26963,0.06164383561643835,0.03409090909090909,query_1,['GO:0045321'],2
GO:BP,GO:0071887,leukocyte apoptotic process,0.024372903773673325,True,"""Any apoptotic process in a leukocyte, an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]",145,146,7,26963,0.04794520547945205,0.04827586206896552,query_1,['GO:0006915'],2
GO:BP,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,0.024970344563836653,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",97,146,6,26963,0.0410958904109589,0.061855670103092786,query_1,"['GO:0097191', 'GO:2001234', 'GO:2001236']",2
GO:BP,GO:0090594,inflammatory response to wounding,0.025443492647895603,True,"""The immediate defensive reaction by vertebrate tissue to injury caused by chemical or physical agents."" [GOC:add]",28,146,4,26963,0.0273972602739726,0.14285714285714285,query_1,"['GO:0006954', 'GO:0009611']",2
GO:BP,GO:0002761,regulation of myeloid leukocyte differentiation,0.02548550545596284,True,"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]",146,146,7,26963,0.04794520547945205,0.04794520547945205,query_1,"['GO:0002573', 'GO:0045637', 'GO:1902105']",2
GO:BP,GO:0043412,macromolecule modification,0.02571145192502942,True,"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]",2821,146,33,26963,0.22602739726027396,0.011697979439914925,query_1,['GO:0043170'],2
GO:BP,GO:0007346,regulation of mitotic cell cycle,0.02579265767015217,True,"""Any process that modulates the rate or extent of progress through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",490,146,12,26963,0.0821917808219178,0.024489795918367346,query_1,"['GO:0000278', 'GO:0051726']",2
GO:BP,GO:0038066,p38MAPK cascade,0.026341970348303666,True,"""A MAPK cascade containing at least the p38MAPK (MAPK14) MAP kinase, or Hog1 in yeast. It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and of p38MAPK. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinases in the downstream tier. The p38MAPK cascade is activated by stress signals, including hyperosmolarity, as well as by G protein-coupled receptors, growth factors, and cytokines, and results in cellular responses such as cell proliferation, cell differentiation, apoptosis and inflammation."" [PMID:20811974, PMID:23125017, PMID:32794416]",58,146,5,26963,0.03424657534246575,0.08620689655172414,query_1,['GO:0000165'],2
GO:BP,GO:0045732,positive regulation of protein catabolic process,0.026925628501506798,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]",204,146,8,26963,0.0547945205479452,0.0392156862745098,query_1,"['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']",2
GO:BP,GO:0031649,heat generation,0.029390523815294337,True,"""Any homeostatic process in which an organism produces heat, thereby raising its internal temperature."" [GOC:mah]",29,146,4,26963,0.0273972602739726,0.13793103448275862,query_1,['GO:0001659'],2
GO:BP,GO:0031620,regulation of fever generation,0.03025156413188003,True,"""Any process that modulates the rate or extent of fever generation."" [GOC:add, GOC:dph, GOC:tb]",10,146,3,26963,0.02054794520547945,0.3,query_1,"['GO:0001660', 'GO:0002673', 'GO:0031650']",2
GO:BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.03036483665142455,True,"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]",150,146,7,26963,0.04794520547945205,0.04666666666666667,query_1,"['GO:0002460', 'GO:0002821', 'GO:0002822']",2
GO:BP,GO:0032640,tumor necrosis factor production,0.030969058846010356,True,"""The appearance of tumor necrosis factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Tumor necrosis factor is an inflammatory cytokine produced by macrophages/monocytes during acute inflammation and which is responsible for a diverse range of signaling events within cells, leading to necrosis or apoptosis."" [GOC:mah, PMID:10891884, PMID:15560120]",208,146,8,26963,0.0547945205479452,0.038461538461538464,query_1,['GO:0071706'],2
GO:BP,GO:0032680,regulation of tumor necrosis factor production,0.030969058846010356,True,"""Any process that modulates the frequency, rate or extent of tumor necrosis factor production."" [GOC:mah, PMID:10891884, PMID:15560120]",208,146,8,26963,0.0547945205479452,0.038461538461538464,query_1,"['GO:0032640', 'GO:1903555']",2
GO:BP,GO:0045620,negative regulation of lymphocyte differentiation,0.03112580642317687,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",60,146,5,26963,0.03424657534246575,0.08333333333333333,query_1,"['GO:0030098', 'GO:0045619', 'GO:0051250', 'GO:1902106']",2
